id,theme,category,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
2978,Healthcare,AI,646687,4764799,2747481,3.3,5.9,2.0,5.3,7.7
2979,Transportation,Media,230502,0,3166964,9.2,4.0,1.6,2.0,4.1
2980,Technology,E-commerce,129659,6701706,4549030,4.2,8.9,2.3,9.0,7.3
2981,Transportation,GreenTech,663788,836414,1534298,4.2,6.6,4.0,3.9,1.2
2982,Education,AI,577497,1296276,1904080,4.4,8.5,9.2,4.8,4.2
2983,Technology,Medical,392337,6110921,4358735,8.3,6.8,5.6,7.2,6.0
2984,Healthcare,EdTech,363979,0,4616096,1.3,7.8,8.5,3.0,4.1
2985,Retail,GreenTech,949797,1286845,1732626,9.5,9.2,6.8,7.0,6.8
2986,Education,AI,542153,8148078,2074715,1.5,9.2,2.3,9.1,6.3
2987,Finance,Medical,250730,923667,3055951,8.1,8.0,6.3,2.5,6.1
2988,Entertainment,FinTech,242440,0,2302686,5.6,7.5,4.2,9.3,7.8
2989,Retail,E-commerce,225471,0,948893,1.4,8.4,6.7,4.5,7.3
2990,Retail,EdTech,314773,6061166,1180154,2.8,5.1,9.0,7.8,9.5
2991,Healthcare,Medical,739891,935510,2989741,5.0,3.9,8.2,1.6,4.8
2992,Entertainment,Logistics,849016,6592913,2410979,7.0,7.9,5.0,8.5,7.9
2993,Retail,FinTech,714983,2814790,1346564,7.8,3.8,7.3,3.8,3.1
2994,Healthcare,EdTech,957076,3687875,511193,6.7,7.9,5.6,0.9,0.9
2995,Healthcare,Logistics,691617,0,2961960,5.4,3.8,4.2,8.2,5.7
2996,Finance,Media,983243,8556759,1760644,5.4,4.6,4.2,8.6,6.7
2997,Technology,E-commerce,162442,8566224,3948078,1.2,2.8,7.3,3.2,4.9
2998,Real Estate,Property,647475,5937145,0,4.8,6.6,7.8,5.7,9.0
2999,Transportation,GreenTech,591181,6940907,2690500,4.4,8.1,2.8,5.8,3.5
3000,Healthcare,AI,666172,6175915,1027064,2.2,6.0,7.2,0.2,0.5
3001,Healthcare,AI,872823,3075142,0,7.2,8.5,5.5,0.2,0.8
3002,Environment,Medical,251315,2071532,2722175,8.6,9.1,4.7,2.2,9.2
3003,Education,EdTech,314357,4806262,900805,2.5,8.2,6.4,6.7,7.4
3004,Finance,Medical,271663,8615105,2142588,6.4,1.1,8.6,9.6,5.5
3005,Environment,GreenTech,818780,3868175,234853,2.6,6.3,5.0,0.6,0.0
3006,Transportation,E-commerce,268381,6083221,3387822,1.2,4.7,3.5,8.3,9.0
3007,Healthcare,AI,936860,6890915,0,4.7,9.1,4.7,6.5,7.8
3008,Finance,FinTech,785768,0,2326230,5.0,2.1,8.5,1.9,6.7
3009,Healthcare,EdTech,949083,0,2126264,3.6,6.8,7.2,0.3,0.0
3010,Finance,Property,720908,2509412,237322,9.2,5.4,2.7,9.8,9.0
3011,Transportation,GreenTech,809945,0,1084214,7.0,5.7,4.9,7.1,1.4
3012,Transportation,Medical,851798,1100384,0,5.7,2.3,5.1,1.0,0.8
3013,Real Estate,FinTech,808941,6709423,1145651,5.2,7.9,9.8,4.7,8.4
3014,Entertainment,Medical,539483,1999173,3460344,7.0,4.5,4.5,3.1,3.7
3015,Technology,Media,169373,8569408,3460272,6.7,2.2,6.0,6.3,6.8
3016,Environment,AI,102703,6358186,4848706,8.0,3.9,8.2,4.1,8.4
3017,Education,AI,711702,0,484745,4.5,5.1,9.7,2.4,6.0
3018,Transportation,Medical,307978,3934792,0,3.7,4.3,6.6,6.6,8.8
3019,Transportation,Medical,797817,0,1295089,5.1,7.8,7.0,2.8,3.2
3020,Finance,EdTech,189221,8045237,2714698,6.7,4.9,9.5,8.1,5.4
3021,Healthcare,FinTech,761889,0,2068508,8.7,6.5,4.0,5.3,5.7
3022,Finance,AI,527647,6930003,4381046,5.3,6.4,2.3,8.6,5.8
3023,Retail,Property,918824,9348851,3911854,9.1,3.4,5.2,1.8,7.1
3024,Retail,Logistics,447765,1841232,508176,1.3,3.3,6.2,8.6,5.3
3025,Finance,AI,855220,9281599,1303336,2.3,8.3,8.2,8.2,7.2
3026,Entertainment,E-commerce,944698,8708232,238755,7.1,1.6,2.7,2.8,2.9
3027,Finance,Property,121619,0,390011,7.4,9.7,7.0,6.1,3.1
3028,Environment,EdTech,561575,0,0,8.7,5.8,5.3,6.8,2.9
3029,Healthcare,GreenTech,352123,6006502,137180,8.4,7.0,3.6,1.9,1.5
3030,Entertainment,Medical,812748,1654872,923637,6.3,3.6,9.3,9.3,4.1
3031,Education,AI,227973,4511811,4908711,1.4,1.2,2.2,2.8,9.5
3032,Entertainment,Media,563518,637799,4812277,8.9,6.0,6.2,2.8,5.8
3033,Retail,E-commerce,894003,9001555,0,8.0,6.6,4.9,3.6,10.0
3034,Education,EdTech,709429,3759952,4210776,5.9,3.7,8.7,3.6,5.8
3035,Retail,Property,614498,4118259,1133838,2.5,1.9,5.5,3.5,8.6
3036,Retail,E-commerce,937559,1605894,2384713,4.1,6.0,7.3,4.4,9.7
3037,Finance,Logistics,732965,1569576,0,1.5,5.6,9.2,5.3,3.8
3038,Environment,FinTech,209015,9974480,3555184,4.0,4.6,6.8,7.6,7.8
3039,Real Estate,FinTech,610636,7885026,3382114,5.2,4.7,7.8,6.3,7.4
3040,Environment,GreenTech,422526,4424272,1260005,1.5,9.3,1.7,6.0,5.7
3041,Healthcare,Property,317783,3804494,1084152,3.3,9.9,8.8,4.2,6.1
3042,Finance,Medical,530985,0,2001706,4.4,9.6,1.5,0.5,0.5
3043,Education,E-commerce,644498,2161877,4609736,5.2,7.1,4.3,7.7,8.8
3044,Technology,Medical,389439,5573911,697229,6.1,9.4,2.4,4.6,6.6
3045,Finance,AI,434652,9477315,720722,7.0,9.3,3.1,2.6,5.4
3046,Education,Property,453011,0,2080474,8.0,5.7,2.8,3.6,9.6
3047,Entertainment,GreenTech,605391,4388813,2187742,7.0,2.8,5.0,3.4,7.9
3048,Transportation,E-commerce,357679,7934647,2749618,9.3,7.6,6.4,1.5,9.0
3049,Education,EdTech,719864,1387620,2034060,8.8,6.0,6.1,6.7,1.5
3050,Technology,Medical,773304,9883887,653273,6.1,1.4,9.8,4.7,3.8
3051,Technology,EdTech,365269,5991070,2692381,7.6,8.2,3.7,7.7,2.3
3052,Healthcare,Media,997726,3304236,472868,1.1,2.4,2.3,4.9,2.1
3053,Environment,Logistics,597716,835305,324583,6.5,3.0,2.2,5.3,4.1
3054,Environment,Logistics,743947,7725080,0,5.9,10.0,6.7,3.5,3.2
3055,Environment,GreenTech,964790,1404279,1330513,8.9,9.3,8.8,0.3,0.7
3056,Transportation,Logistics,293812,8254885,4764255,8.2,5.6,7.6,1.6,5.2
3057,Education,E-commerce,270365,5423607,2778501,4.9,10.0,3.1,6.3,9.7
3058,Real Estate,GreenTech,699960,6423688,1072292,5.7,4.7,3.3,9.0,2.1
3059,Transportation,AI,418319,3532142,4779157,8.2,9.9,1.5,9.7,3.3
3060,Real Estate,FinTech,173494,0,2046979,3.9,4.0,6.9,1.3,6.7
3061,Retail,EdTech,501599,6195676,2448397,4.2,1.2,7.5,8.2,8.2
3062,Healthcare,Medical,390597,5030046,0,7.5,5.7,7.1,5.1,8.2
3063,Real Estate,FinTech,912666,3601423,4403939,7.8,3.6,4.0,9.8,6.7
3064,Technology,AI,555988,8991840,1760469,9.7,8.5,5.9,9.6,6.0
3065,Retail,EdTech,586113,9992984,3404274,10.0,2.1,2.2,6.6,2.9
3066,Finance,Property,371621,1063626,3526717,9.6,8.6,4.7,6.5,4.5
3067,Environment,Property,194221,9126311,1251051,7.4,6.4,4.2,9.9,6.8
3068,Technology,E-commerce,881300,519832,2994443,3.6,2.3,9.1,8.9,3.6
3069,Environment,AI,103797,4977372,2233890,4.8,8.0,9.5,3.1,2.8
3070,Education,Medical,706291,7528968,2757608,7.0,4.9,1.7,3.2,3.9
3071,Transportation,FinTech,810478,5881051,3816307,7.5,9.9,8.7,0.3,1.0
3072,Retail,Medical,807341,5660366,3966530,3.2,4.8,7.5,6.4,1.0
3073,Transportation,Media,657748,1436403,2498882,2.6,6.5,8.2,0.0,0.2
3074,Healthcare,GreenTech,640772,8358256,492470,6.2,4.3,3.1,2.4,4.7
3075,Entertainment,Property,268815,862168,3494588,2.0,1.9,7.8,8.1,3.5
3076,Transportation,Media,630390,8395229,1179918,8.3,1.1,7.7,0.4,0.7
3077,Education,Property,324008,0,1667901,6.5,6.2,1.4,3.6,4.8
3078,Real Estate,Logistics,130792,9916730,970378,5.9,9.3,6.2,4.6,9.9
3079,Finance,AI,727585,9581678,3850662,6.3,9.5,7.7,2.9,9.1
3080,Entertainment,GreenTech,796969,1488901,3306691,1.6,7.0,1.0,0.5,0.4
3081,Education,Media,720592,3211174,2340802,2.0,2.3,6.6,3.4,3.1
3082,Finance,Property,183460,0,2883600,8.5,8.4,5.7,8.8,4.1
3083,Finance,Medical,614786,9219669,4266461,8.5,5.6,4.0,6.0,8.2
3084,Transportation,Media,952830,8691206,3477420,8.3,9.1,6.3,0.5,1.0
3085,Transportation,Media,555343,3081694,1056892,5.7,2.2,2.4,8.5,8.5
3086,Finance,Logistics,432305,0,1775121,2.0,4.3,7.9,7.5,9.0
3087,Environment,Medical,534598,6124982,2039559,1.3,3.4,5.3,6.4,8.7
3088,Transportation,AI,388458,9370204,985652,7.6,6.1,9.9,7.8,1.1
3089,Environment,Medical,964579,6762841,3945896,1.5,7.3,9.6,0.3,0.1
3090,Education,AI,946390,9786551,2481734,5.9,7.9,1.1,9.6,9.9
3091,Retail,AI,491621,5873595,3873257,3.9,8.7,8.5,2.6,6.6
3092,Environment,AI,567761,8863004,0,1.4,8.1,7.8,9.9,7.9
3093,Technology,AI,583417,3383174,2324159,1.9,2.9,3.2,3.2,1.4
3094,Finance,Logistics,406900,8444159,2398595,9.2,4.7,1.9,1.6,3.7
3095,Environment,Media,131558,9617018,0,5.1,9.1,3.9,7.2,8.6
3096,Retail,Medical,665709,2782988,2614891,2.7,3.9,1.1,0.0,0.2
3097,Healthcare,Medical,500281,0,4786628,8.9,3.0,4.9,1.3,9.5
3098,Entertainment,Logistics,455362,7995306,1176115,7.7,3.8,3.4,0.6,0.5
3099,Retail,Logistics,271407,3874948,4379897,3.9,2.1,6.1,0.5,0.7
3100,Entertainment,Property,312432,1091248,166721,8.2,4.5,8.7,7.5,1.5
3101,Technology,AI,758595,1984990,2529996,5.2,8.2,1.9,4.0,8.7
3102,Technology,E-commerce,387189,2572645,1788731,7.0,3.6,6.2,3.3,1.1
3103,Technology,AI,758104,0,2571113,1.2,7.9,2.4,0.9,0.2
3104,Education,E-commerce,998169,9397401,4046330,6.8,1.5,2.1,3.4,9.0
3105,Retail,Medical,422905,2950652,0,1.7,7.0,4.5,9.4,5.6
3106,Technology,Media,236762,5080982,3857721,7.8,2.4,9.6,0.5,0.3
3107,Transportation,Medical,411128,7913012,559502,7.6,1.2,7.1,0.8,1.0
3108,Education,E-commerce,233483,3447209,3236454,7.0,3.2,9.4,1.4,9.7
3109,Retail,Medical,191935,856371,4736359,3.4,8.0,9.8,8.8,8.0
3110,Retail,Property,618776,0,692825,3.7,7.6,8.7,8.2,7.7
3111,Healthcare,Medical,584585,8656224,4634388,6.5,4.9,4.0,6.2,9.0
3112,Entertainment,Property,948581,5393803,0,6.2,1.4,6.8,8.3,8.4
3113,Finance,Media,170107,2822952,1509452,3.3,3.0,6.5,4.8,4.2
3114,Entertainment,Medical,596557,3547051,2455016,7.3,7.3,8.5,9.6,7.8
3115,Retail,GreenTech,709012,4463107,2109528,2.2,4.4,3.0,3.1,9.9
3116,Transportation,FinTech,921353,8909455,4959426,1.3,4.1,6.4,8.7,9.6
3117,Finance,FinTech,592748,0,4564164,6.6,8.1,3.1,6.0,8.0
3118,Real Estate,EdTech,839503,0,0,1.3,10.0,3.1,5.8,4.3
3119,Healthcare,AI,224300,6058548,3766954,9.0,5.4,2.8,2.1,8.6
3120,Healthcare,AI,217197,8900242,3449249,5.3,6.5,1.6,0.2,0.4
3121,Transportation,Medical,986590,2588589,2629448,9.4,6.6,8.8,3.9,6.9
3122,Healthcare,E-commerce,783883,1116466,751365,7.7,2.8,2.5,2.1,5.1
3123,Retail,Media,165863,0,0,3.1,6.5,2.0,8.3,5.2
3124,Environment,E-commerce,523375,0,1609548,4.0,7.5,7.7,8.2,9.4
3125,Technology,GreenTech,789817,8921693,2174367,7.1,4.3,3.4,3.3,6.9
3126,Transportation,Property,910709,9389466,337909,6.0,1.2,8.1,2.0,10.0
3127,Transportation,Property,187953,7655097,0,8.9,8.8,5.7,6.5,7.5
3128,Healthcare,Property,488577,0,1378647,3.9,9.6,1.6,5.7,6.6
3129,Entertainment,Medical,972377,551711,2119736,7.8,5.3,5.7,3.2,4.0
3130,Environment,GreenTech,988930,2439379,2490580,2.7,7.1,8.5,9.4,1.3
3131,Finance,AI,542174,0,4288859,5.0,6.1,7.4,6.3,7.3
3132,Healthcare,EdTech,131670,9621043,1550637,5.3,5.6,7.7,8.4,4.3
3133,Education,Medical,851369,8152312,153639,6.0,5.9,6.7,6.2,2.4
3134,Retail,Medical,324124,0,4660797,5.1,6.2,5.3,5.4,8.2
3135,Transportation,Property,246819,2656523,0,2.3,3.8,9.0,4.1,7.5
3136,Technology,AI,479231,7877309,906375,7.6,4.7,4.3,8.3,5.1
3137,Finance,GreenTech,749684,8669853,3098208,7.7,4.2,2.0,3.5,2.0
3138,Environment,Logistics,122287,8107743,942597,2.6,7.3,2.3,2.0,8.0
3139,Environment,Medical,107181,9475686,0,9.3,5.0,8.5,9.9,8.0
3140,Healthcare,EdTech,533945,1839613,2780591,6.8,2.7,8.6,3.0,3.9
3141,Healthcare,E-commerce,105108,2676455,0,7.5,7.3,9.1,0.3,0.9
3142,Entertainment,GreenTech,751496,0,531938,3.5,8.7,4.5,8.0,3.9
3143,Entertainment,AI,403487,3015571,946407,8.5,6.1,5.7,0.7,0.6
3144,Transportation,GreenTech,141195,8772289,2609895,4.4,6.7,4.9,0.5,0.7
3145,Retail,FinTech,340227,4873061,717292,6.5,8.5,7.2,4.7,1.1
3146,Retail,AI,628763,1813815,1402794,3.3,1.4,1.2,7.6,8.0
3147,Real Estate,Medical,847782,7697884,2431996,6.1,9.8,3.7,8.5,9.8
3148,Real Estate,Medical,891765,7828633,2853017,2.6,7.3,2.8,9.0,4.7
3149,Real Estate,Property,824160,0,3552042,2.2,9.7,7.1,7.8,1.4
3150,Healthcare,FinTech,584341,6864356,2836430,9.6,4.3,2.9,2.1,9.8
3151,Technology,Property,355235,9221735,2277253,3.5,8.5,1.1,5.9,4.8
3152,Technology,Medical,446044,0,2770300,7.0,1.2,3.1,0.8,0.1
3153,Finance,E-commerce,678075,5860221,4195599,8.2,1.8,7.4,1.5,3.8
3154,Entertainment,EdTech,955786,5022682,374326,9.6,3.7,4.8,7.3,4.9
3155,Environment,E-commerce,269235,9855493,2378256,1.8,10.0,2.0,2.1,2.1
3156,Education,Logistics,115749,2707962,0,9.0,7.2,9.2,9.7,5.0
3157,Environment,Logistics,421323,3244970,0,1.5,5.6,9.9,5.6,5.7
3158,Environment,EdTech,357496,7918701,2206295,5.6,5.9,9.7,5.8,6.6
3159,Finance,FinTech,939996,856958,1537665,8.5,5.3,7.7,5.9,8.0
3160,Environment,Property,612632,9747539,4990134,6.1,3.6,1.5,1.4,5.2
3161,Environment,EdTech,689318,1929671,4752953,9.1,9.2,9.4,1.1,9.4
3162,Real Estate,EdTech,729680,5064543,2615305,3.5,10.0,1.1,1.2,2.7
3163,Technology,E-commerce,911937,3551454,3093765,6.1,3.7,3.3,9.3,7.4
3164,Entertainment,Media,534979,5968000,677545,3.0,8.0,8.5,6.6,5.2
3165,Entertainment,AI,660167,8245425,1739239,8.6,7.6,3.6,8.6,6.1
3166,Healthcare,Media,758307,9394541,2519974,9.2,1.2,2.1,4.0,1.5
3167,Entertainment,FinTech,754182,0,4922589,6.3,6.9,2.3,4.0,6.8
3168,Finance,Media,227866,8473600,1437155,6.6,3.1,3.6,7.5,4.5
3169,Technology,AI,276103,7632326,1587058,1.4,1.4,7.7,0.5,0.3
3170,Real Estate,Property,612003,5960390,4798193,5.4,8.0,7.4,9.7,6.0
3171,Real Estate,Property,785395,8143372,4222033,5.7,1.1,1.0,9.3,8.5
3172,Finance,FinTech,266177,3245056,2075761,4.2,8.5,1.1,3.5,6.0
3173,Environment,E-commerce,164961,3565468,1773030,6.1,7.0,8.6,9.1,6.2
3174,Healthcare,GreenTech,557896,1769822,3111575,3.5,7.8,3.3,0.8,0.3
3175,Retail,FinTech,778487,1530218,0,5.9,3.0,9.5,3.0,6.8
3176,Transportation,Medical,468497,3267600,2906650,3.2,2.2,2.8,5.8,7.4
3177,Education,FinTech,665236,3845028,2784441,8.3,1.2,2.7,3.1,2.6
3178,Entertainment,AI,243544,0,297237,7.9,9.8,1.4,9.4,3.8
3179,Transportation,FinTech,993685,1816733,4514874,8.0,1.4,7.9,5.5,9.9
3180,Environment,Logistics,607090,0,0,6.5,2.4,7.3,1.5,5.5
3181,Education,AI,229588,0,103046,2.3,7.3,9.9,0.1,0.6
3182,Transportation,E-commerce,415598,7145919,4435636,5.8,9.3,4.9,0.2,0.8
3183,Retail,FinTech,350664,6377059,4641180,9.9,6.8,5.2,6.1,3.6
3184,Retail,Media,564882,4163152,3355449,9.1,8.9,8.6,3.0,6.5
3185,Transportation,EdTech,473245,6531422,670071,8.1,5.7,8.1,2.4,3.5
3186,Finance,Media,921014,0,2827971,7.6,6.6,4.8,0.9,0.5
3187,Healthcare,Property,555556,9871892,3468956,9.1,7.7,9.3,4.2,4.4
3188,Technology,Property,195736,2479534,4483629,9.3,5.7,4.1,8.1,9.5
3189,Environment,Logistics,720193,0,0,5.8,5.9,3.6,1.5,8.4
3190,Real Estate,Logistics,239753,9922271,1857856,9.2,7.1,3.8,4.6,6.0
3191,Environment,AI,778001,1533949,321145,9.9,7.1,1.9,0.1,0.5
3192,Real Estate,GreenTech,692048,2794526,3831967,2.5,1.8,9.5,4.4,8.1
3193,Entertainment,E-commerce,426432,4299422,0,5.5,8.9,9.8,9.2,3.1
3194,Healthcare,AI,199767,1108017,146471,6.1,9.6,6.0,8.8,6.0
3195,Technology,Medical,690884,9235854,4718650,7.3,8.3,5.1,3.6,4.9
3196,Entertainment,GreenTech,575575,9027586,672685,1.8,1.1,6.9,2.1,5.3
3197,Education,Property,909036,9825770,0,2.4,4.6,6.8,1.7,3.7
3198,Retail,AI,210286,5699836,4752975,9.1,1.8,6.7,4.5,6.3
3199,Transportation,EdTech,958411,2049213,0,1.6,8.7,7.3,3.3,9.3
3200,Entertainment,Property,181617,7367826,3182816,5.9,9.7,8.9,6.3,3.4
3201,Technology,Medical,298380,0,4958771,4.0,9.8,2.5,5.8,1.5
3202,Environment,Medical,335834,7269785,0,4.6,7.0,8.9,5.4,3.6
3203,Retail,Medical,349507,0,0,2.7,6.5,2.0,6.2,5.3
3204,Entertainment,FinTech,526130,5999782,4407788,3.7,1.3,6.5,5.4,2.0
3205,Retail,E-commerce,201549,6478721,3472118,6.2,2.3,9.1,6.3,7.5
3206,Retail,Logistics,683498,1796902,2553675,6.7,3.6,3.4,5.0,3.5
3207,Environment,Logistics,649658,1545528,3449372,5.6,9.5,8.4,8.0,7.3
3208,Healthcare,Media,285235,3650842,900633,3.8,5.1,3.0,9.0,2.4
3209,Entertainment,Property,249747,8855982,2040472,5.3,9.4,8.5,9.8,7.7
3210,Finance,GreenTech,463269,2529495,3034706,9.6,4.7,1.5,0.9,0.5
3211,Technology,AI,148393,0,3113102,2.0,9.5,4.9,7.6,7.4
3212,Real Estate,Property,290108,5554411,305266,2.8,6.7,1.3,4.1,4.2
3213,Environment,Media,773584,1159562,417217,4.6,6.7,8.5,9.5,5.7
3214,Healthcare,FinTech,873078,0,2927196,5.4,6.7,7.3,1.4,9.0
3215,Education,E-commerce,749426,9731523,0,3.3,6.7,9.7,6.5,5.2
3216,Environment,EdTech,249264,8024308,1945883,9.4,7.4,1.7,9.1,7.5
3217,Transportation,Media,510082,6068765,4075912,1.7,6.0,7.3,7.6,7.9
3218,Transportation,Media,361410,6652053,0,7.4,7.8,5.5,1.7,3.0
3219,Technology,GreenTech,480377,5332468,133059,5.2,3.7,6.4,5.7,7.6
3220,Education,GreenTech,760535,1325970,2105272,4.6,8.9,6.8,5.3,5.2
3221,Education,FinTech,710957,5731350,540501,4.9,9.2,7.1,2.9,6.6
3222,Finance,Media,918570,7800167,531707,7.2,1.5,8.0,5.1,7.4
3223,Technology,Media,334485,5498605,3676751,1.1,1.5,6.8,4.9,6.7
3224,Healthcare,Property,861950,7086058,0,4.9,2.9,8.5,3.5,5.7
3225,Healthcare,E-commerce,656502,0,0,5.0,4.3,2.3,0.1,0.6
3226,Finance,E-commerce,997299,0,907063,1.1,2.6,4.8,9.0,4.1
3227,Real Estate,Property,123143,8687729,0,8.6,1.7,2.5,8.6,4.2
3228,Education,E-commerce,157380,2288084,2558642,7.2,9.8,5.7,4.2,6.5
3229,Finance,Medical,472232,7102969,0,5.7,5.0,7.9,2.6,3.1
3230,Transportation,AI,939369,776666,3025828,3.9,5.1,2.7,9.4,9.2
3231,Finance,AI,328762,8277770,953392,9.3,5.8,8.8,9.6,8.9
3232,Retail,Media,861062,8034180,2195796,4.7,6.5,1.6,3.0,5.0
3233,Healthcare,Medical,133019,9366061,3723265,4.3,8.8,3.4,5.0,6.3
3234,Retail,E-commerce,356186,9815855,1773698,5.2,4.0,4.8,8.7,6.0
3235,Education,E-commerce,379557,2979960,2569782,8.4,5.9,2.8,3.4,6.1
3236,Healthcare,Logistics,475454,1475511,0,6.3,7.0,1.2,1.2,9.9
3237,Transportation,Media,645291,7594566,3720169,2.3,5.2,4.6,7.2,4.5
3238,Education,Medical,412310,9151610,1702174,3.0,7.4,7.6,2.4,2.6
3239,Transportation,EdTech,148536,0,4358019,7.6,8.4,1.8,8.8,4.5
3240,Healthcare,E-commerce,433464,2351908,3041706,5.2,4.9,5.5,9.2,8.5
3241,Education,GreenTech,974440,2690934,0,6.2,8.2,6.6,9.1,4.5
3242,Transportation,Logistics,101775,4996247,4778892,1.7,3.6,3.2,0.2,0.4
3243,Technology,FinTech,267414,6915806,720494,8.5,2.9,5.2,6.1,6.9
3244,Transportation,FinTech,641253,0,3768984,8.6,9.3,2.1,0.3,0.1
3245,Real Estate,AI,865224,8568474,776531,1.2,3.7,8.8,3.3,9.1
3246,Entertainment,Medical,812306,0,1332495,9.6,8.4,6.7,3.4,1.1
3247,Finance,EdTech,112513,1509766,202761,2.6,10.0,7.5,4.7,6.9
3248,Healthcare,Property,449072,8755379,154758,8.4,6.1,3.7,3.5,7.5
3249,Education,GreenTech,940446,4658799,3950003,7.0,6.4,9.9,7.2,9.5
3250,Environment,Medical,706631,0,2215121,8.0,8.9,3.0,3.0,9.9
3251,Healthcare,Media,535381,9979174,1365377,7.3,10.0,8.8,6.8,5.8
3252,Environment,Medical,685711,9382425,4588244,4.8,7.8,6.3,3.1,1.9
3253,Retail,Media,679025,0,302483,3.8,6.8,2.1,4.6,6.3
3254,Technology,Logistics,948693,3485221,3783855,8.5,6.6,8.1,5.1,2.6
3255,Finance,E-commerce,919971,0,3288143,5.7,6.5,4.9,2.7,5.7
3256,Technology,E-commerce,373783,0,0,4.2,1.3,6.6,0.2,0.0
3257,Finance,FinTech,408511,0,2922843,3.3,6.4,3.4,7.2,9.1
3258,Retail,GreenTech,453460,2584351,1268175,4.6,2.5,8.1,7.1,8.8
3259,Entertainment,Logistics,893161,7557036,4821259,4.1,9.0,5.4,2.1,1.6
3260,Retail,EdTech,496056,0,387364,2.8,8.6,9.4,7.5,3.7
3261,Transportation,AI,585877,2632377,0,9.3,9.9,4.9,7.3,6.7
3262,Finance,Logistics,541603,0,1090930,6.3,7.4,2.3,9.2,3.9
3263,Entertainment,Medical,454986,8061646,0,4.7,7.1,8.7,3.9,7.0
3264,Transportation,FinTech,477238,5452337,1699250,3.9,3.2,3.1,5.5,8.1
3265,Finance,Logistics,461416,3142637,2807774,5.1,2.7,6.1,7.7,6.3
3266,Healthcare,Media,438875,3278327,3062078,6.2,3.5,9.8,1.7,3.6
3267,Environment,AI,814197,5729535,2563597,1.4,7.7,4.6,1.4,4.4
3268,Transportation,FinTech,385263,6186109,4834219,8.2,1.1,2.5,2.5,9.5
3269,Education,AI,553888,4266938,2217414,2.5,8.3,5.6,6.4,1.6
3270,Real Estate,Property,414065,4149064,3292251,7.3,9.6,7.3,5.8,1.5
3271,Finance,E-commerce,721681,9499429,0,5.2,8.2,9.1,1.0,0.7
3272,Retail,GreenTech,453223,2847593,0,7.2,7.7,6.6,8.7,9.5
3273,Retail,EdTech,354724,3332247,972526,1.6,6.7,3.0,2.5,9.7
3274,Finance,Medical,396052,0,1838455,4.1,8.7,9.9,4.3,8.5
3275,Real Estate,EdTech,614307,8750954,2965378,9.1,1.3,6.2,2.1,6.9
3276,Technology,GreenTech,868826,8856883,2901006,7.9,7.9,6.5,7.8,5.3
3277,Technology,Medical,910130,5210569,1001008,6.5,1.9,6.4,9.0,5.6
3278,Entertainment,E-commerce,630329,8299891,2095990,7.6,7.3,3.0,6.0,5.7
3279,Technology,GreenTech,209862,2496952,2360295,6.3,5.9,1.4,1.9,6.7
3280,Entertainment,AI,797706,1934159,0,1.3,4.6,3.4,4.9,3.4
3281,Entertainment,Medical,166675,0,2701407,9.5,9.3,1.4,1.5,3.2
3282,Technology,Medical,392930,5709976,0,6.4,4.1,4.9,5.3,7.1
3283,Transportation,Property,709857,5948431,1687301,1.7,7.0,4.4,4.9,8.6
3284,Transportation,GreenTech,781026,5316851,3252180,9.7,2.0,9.4,6.1,5.4
3285,Real Estate,Medical,669065,5302589,150890,5.2,3.6,6.9,8.4,6.8
3286,Transportation,E-commerce,516557,3342709,3489165,3.8,3.7,4.8,3.8,5.5
3287,Education,AI,200782,7510522,1742800,1.6,5.8,3.6,5.4,3.9
3288,Environment,E-commerce,977577,1646158,3369191,8.0,2.5,8.3,6.4,2.4
3289,Real Estate,GreenTech,195694,0,1508809,1.7,4.4,4.9,9.3,1.8
3290,Transportation,Media,594232,2814765,2896801,1.7,7.3,6.3,1.5,7.7
3291,Entertainment,Medical,312898,7433021,195251,8.4,7.6,6.2,0.3,0.3
3292,Retail,AI,729812,3337808,4403301,3.4,7.4,4.8,2.8,4.4
3293,Healthcare,GreenTech,965726,7256487,617262,9.7,4.1,4.5,0.8,0.7
3294,Technology,GreenTech,738184,8184708,716014,4.4,2.7,7.2,1.2,7.5
3295,Transportation,Property,508810,6262056,2671380,5.0,3.2,4.8,1.6,6.0
3296,Education,EdTech,122058,9192821,3588248,7.3,9.2,5.7,4.5,1.5
3297,Environment,GreenTech,797577,4228798,0,5.8,7.6,9.5,7.5,6.2
3298,Retail,EdTech,440887,4696481,3572901,4.9,3.6,1.1,5.9,8.6
3299,Healthcare,AI,864478,7431193,1057798,2.4,6.0,6.6,6.5,3.6
3300,Technology,E-commerce,451938,5452691,1269292,1.0,4.2,5.6,9.3,1.7
3301,Environment,Logistics,250419,0,0,7.6,7.1,7.8,6.3,3.0
3302,Finance,Logistics,187768,6092460,1469329,9.4,6.9,2.5,8.9,9.1
3303,Finance,Media,518869,1684204,3867544,3.7,1.1,5.8,7.8,8.8
3304,Real Estate,Logistics,194957,1386054,3783323,1.1,8.5,9.9,9.1,4.0
3305,Real Estate,Medical,343227,6701190,3795145,2.6,1.3,8.3,4.2,9.7
3306,Technology,Media,869551,0,4183789,1.8,9.8,2.6,7.1,5.8
3307,Transportation,Media,254484,4968336,4730882,1.9,3.2,8.7,0.2,0.2
